danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_artists_id,track_artists_name,track_artists_followers,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.879,0.575,2,-6.435,1,0.203,0.893,2.17e-06,0.156,0.653,99.926,176438,4,718mOucmLHCnNtokIMPucr,GTA Most Wanted,0eAqhr1BfTzJEfOEn0Ad19,Quada,57598,33,2023-03-24,day,28,2023-12-19
0.776,0.436,11,-10.838,1,0.573,0.495,0.0,0.183,0.172,102.855,158623,4,7CUvWhn02CgMAvYz0Fxnfw,Magic (Fire),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2022-12-15,day,0,2023-12-19
0.734,0.72,5,-4.467,0,0.312,0.413,0.0,0.128,0.579,139.69,207491,4,2vwoBr1hLagQYHbIjlo075,Study Nothing,"2VpYQkkjCohjSPskaQGyp0,0Zg2L53qt6JiE2H1I36tPB,0ugeDH34jzwhZlhmVLBF9o","West Bank Records,Trigga,Flizop","3672,4,982","30,1,8",2022-10-05,day,0,2023-12-19
0.546,0.619,7,-7.172,1,0.19,0.629,0.0,0.115,0.554,128.063,184477,5,5KY6fjA9wCou5eCISiPyQ5,Fire,3obdplVlbHMWWvnCSJJmyh,Trigga ft. Prince Swanny,2,0,2022-11-21,day,8,2023-12-19
0.465,0.566,8,-8.52,0,0.433,0.685,0.0,0.118,0.735,60.841,172852,4,7FLByTDjenHlu1ElwSfsM6,Rapid,"2VpYQkkjCohjSPskaQGyp0,4v5svwH75xhxdyaegqliH8","West Bank Records,Reiga","3672,110","30,6",2023-01-09,day,4,2023-12-19
0.619,0.605,8,-6.436,0,0.707,0.455,0.0,0.113,0.517,90.516,181577,4,5rHA3xq2231HGafar8N27q,3 Points,7MAFOP97TAL6WYs4IRZ52c,Trigga ft. I Mark,0,0,2022-11-21,day,1,2023-12-19
0.617,0.567,9,-6.682,1,0.283,0.476,0.0,0.134,0.0944,65.02,168000,5,1acGgfXzvgSkAfzMrsBD8U,Hot Nozzle,1mQBzXJm0nBVdhFwPKsNu0,JAH JAH,643,17,2023-03-24,day,13,2023-12-19
0.779,0.67,11,-6.016,0,0.213,0.253,0.0,0.146,0.214,104.929,121143,4,1J2e6BWaye7DLb1laXqhja,Gun Inna Hand,3GO7uRLHKxHnCOFT8zhGld,Castella,990,20,2023-03-24,day,13,2023-12-19
0.622,0.649,3,-6.202,0,0.324,0.839,0.0,0.129,0.561,97.131,116208,4,02NgyJrXUaFktAkYGU9ddY,Heavy,67gCSHQaBba1dikpWTEQJm,DynamiQ,54,4,2022-11-21,day,0,2023-12-19
0.729,0.523,5,-7.799,0,0.407,0.552,2.74e-06,0.106,0.256,180.208,173453,4,13RD8QzmjZbE3PhtCyetyS,Shake the Place,7pRxYXACpWZf1i7Chd8Sk2,Bayka,75077,48,2023-02-15,day,35,2023-12-19
0.601,0.384,3,-12.17,0,0.372,0.256,0.0,0.113,0.279,145.397,173871,4,4nfdoRzGcqdLoQIgvLu8fl,TORTURE,1XK7JEkEviy2mcbi1ljpaR,Zebee,2985,18,2022-08-19,day,11,2023-12-19
0.864,0.77,1,-1.986,1,0.262,0.359,0.0,0.102,0.204,104.094,150073,4,5y85OwWeSdbaXd9aOO0ECG,Now Now Now,10LyqlDwmsdG171PDVa2ni,Trigga ft. Dynamiq,0,0,2022-11-21,day,3,2023-12-19
0.739,0.569,2,-7.57,1,0.174,0.467,0.0,0.1,0.354,126.686,164864,5,5xlKuBYMzBQ7rvujtuxivZ,Riffle,67gCSHQaBba1dikpWTEQJm,DynamiQ,54,4,2023-01-27,day,1,2023-12-19
0.687,0.553,2,-6.567,1,0.279,0.568,9.09e-05,0.173,0.183,101.515,133713,4,2VZCnRratv7bc2AjlRrEum,TALK,48ZXHIYtqeBiklzhu3lAey,Armanii,44441,45,2022-03-25,day,48,2023-12-19
0.527,0.498,11,-9.199,0,0.317,0.643,0.00052,0.126,0.329,70.949,183673,3,0Y4LxlPxQto13Z7Bcs2fvE,Bomber,58GP6t4N8aiJkHTOM41ECz,Plumpy Boss,20294,29,2023-03-30,day,34,2023-12-19
0.551,0.711,10,-5.599,1,0.362,0.584,0.0,0.116,0.634,67.017,178338,4,0dRZxkhZGPKcWG8KnWY9y1,Dead & Gone,"2VpYQkkjCohjSPskaQGyp0,67gCSHQaBba1dikpWTEQJm,5ZdM7BdZDeXu5C5BhfADZz","West Bank Records,DynamiQ,Lawless","3672,54,0","30,4,0",2022-10-05,day,0,2023-12-19
0.667,0.633,0,-5.576,0,0.0711,0.0876,0.0376,0.134,0.098,89.744,185333,4,22PF1qKjtBrr5LvOFEkUC9,Ttt (To the Top),4SGo67MJz6DdsjzaRZ4OD7,Skeng,263999,58,2023-03-24,day,31,2023-12-19
0.82,0.476,9,-10.088,0,0.331,0.791,8.92e-05,0.121,0.522,100.12,174606,4,4bNAav8sI1pMPDKPmffqFb,Chigga (Gunman),5uvzVDn9FlHYS983u4ycGL,Toby boss ent,2444,16,2022-08-17,day,11,2023-12-19
0.94,0.594,1,-6.126,1,0.2,0.504,0.000407,0.242,0.539,100.034,190087,4,7L3ByidK59kYByJkliScoq,Big Gunz II,"4cJGv7y0rQLqGSe4aKrurE,4GjfdRM9UmdLr6pxyLZrNV","Toppy Boss,Jeff Fullyauto","3496,24446","12,37",2022-07-17,day,28,2023-12-19
0.725,0.556,11,-11.459,0,0.283,0.206,0.0,0.106,0.275,141.811,139102,4,1AJbIECu9OKheCRPtLq33d,Response,"2VpYQkkjCohjSPskaQGyp0,6QJrx4J9XqIxXUBhacoJHC","West Bank Records,Medz Boss","3672,33706","30,26",2023-01-09,day,5,2023-12-19
0.693,0.913,4,-2.828,0,0.394,0.0744,0.0,0.623,0.314,200.051,175099,4,5kbS81WrhAC0OQJkfuBoDS,Thunder Clap,0eezS9KmhdjGN436RdTIXu,Mavado,574015,53,2022-07-09,day,18,2023-12-19
0.512,0.623,7,-6.435,1,0.343,0.764,1.89e-06,0.0796,0.467,199.81,218314,4,4JhH1u5JE2aSZyO4orfXvW,BareBadness,4iyXzcON9DnIUozjxm0ET2,Zoom Boss,321,2,2022-08-26,day,5,2023-12-19
0.63,0.478,1,-8.394,0,0.256,0.184,4.96e-06,0.206,0.0574,90.993,210180,4,35EA4qhMpmAIgSQRiRs003,Pain,"0eezS9KmhdjGN436RdTIXu,5r2Kld5dP5nqJOq4H1sZEb,28UDeKu2FPrU0T7dpUiSGY","Mavado,Jay-A,Dexta Daps","574015,214,364480","53,24,54",2023-02-24,day,46,2023-12-19
0.554,0.448,11,-7.577,0,0.239,0.169,4e-05,0.053,0.2,130.051,208929,5,1Bxl4Z0pv1gIDLgvxOy4tB,Born Fighter,4pP4fxW65oev1NdRd2Fbn7,Jahshii,72541,39,2022-01-18,day,45,2023-12-19
0.663,0.855,5,-2.198,0,0.36,0.47,0.0,0.0643,0.919,114.06,170057,4,6E2XABZ9RZhSFWYRKvSoBo,W$i,"2VpYQkkjCohjSPskaQGyp0,0Zg2L53qt6JiE2H1I36tPB,67gCSHQaBba1dikpWTEQJm,5ZdM7BdZDeXu5C5BhfADZz,7m9XVoclUiChouSrsuE2Za","West Bank Records,Trigga,DynamiQ,Lawless,Priceless","3672,4,54,0,331","30,1,4,0,4",2022-10-05,day,0,2023-12-19
0.565,0.659,4,-8.13,0,0.412,0.334,0.0,0.141,0.35,89.169,186958,4,4svJStfE1Z3lMpcPeqDYlD,Solemn Request,3zorWCDx017sz4UYP2fC9w,Chronic Law,153457,49,2022-09-07,day,49,2023-12-19
0.582,0.463,8,-10.996,1,0.11,0.161,0.00041,0.11,0.298,127.028,186828,5,1MejCa3JkzqdYrZvML9pVF,Darkness,"3zorWCDx017sz4UYP2fC9w,7dvG18F378r7HRxmiHn3ti","Chronic Law,Valiant","153457,142240","49,52",2023-01-23,day,39,2023-12-19
0.526,0.524,1,-6.541,1,0.405,0.132,7.17e-05,0.094,0.0725,75.458,181447,3,7vqk8GeWhOKyVBeZpIoFew,Times Like These,"1HXkVBU6RwIxxN6xuI6b00,0IYgOcukUpbC4nISgoVfg9","Squash,Bobby 6ix","161928,16622","42,16",2022-12-20,day,19,2023-12-19
0.712,0.739,4,-3.575,0,0.31,0.102,0.0136,0.343,0.52,126.854,182518,5,0Xh8g3lDW3m2Om1uppKBaB,Don't Diss None a We,"1HXkVBU6RwIxxN6xuI6b00,2ynNHWSI2xYfMoIkjnI9ob","Squash,JB The Artiste","161928,757","42,7",2023-01-25,day,14,2023-12-19
0.647,0.505,1,-6.159,1,0.409,0.077,0.0,0.107,0.168,133.421,137196,5,6TAQiPjVhTxMzLwnWG7vCw,Full Moon,4SGo67MJz6DdsjzaRZ4OD7,Skeng,263999,58,2023-01-16,day,41,2023-12-19
0.657,0.471,6,-9.244,1,0.349,0.522,0.0,0.127,0.524,110.714,161205,5,3nHK9p9FICWP03SC8c22hY,Chance,0eAqhr1BfTzJEfOEn0Ad19,Quada,57598,33,2023-01-13,day,13,2023-12-19
0.551,0.617,10,-4.583,1,0.249,0.221,0.0,0.131,0.491,94.267,153224,4,2QfsZw4OPofO9sCZDP7DQH,Lonely Road,3gwIlS9NOwBgwV3RfQIYiR,Intence,131215,39,2023-02-01,day,15,2023-12-19
0.761,0.684,1,-4.484,1,0.116,0.413,0.0,0.165,0.303,94.88,183144,4,6DoDrYrYkpaxpC7FB4jC8W,Still a Hold It,3ZOaLn1Bn5j7Cb7fC2BLzF,Shane O,32533,35,2023-02-10,day,18,2023-12-19
0.801,0.568,1,-7.324,0,0.403,0.644,6.22e-06,0.257,0.398,90.613,194667,4,1wGkuA8ajWdS6OcK8RblDJ,Victory (Raw Lyfe),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2023-01-14,day,0,2023-12-19
0.691,0.46,1,-11.574,1,0.445,0.398,0.00306,0.236,0.316,204.091,225985,4,0P181YwHgcatT1CSCdalV9,Love Guns (T-man),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2022-12-22,day,22,2023-12-19
0.922,0.4,1,-13.855,1,0.512,0.344,0.0,0.182,0.441,103.088,163318,4,2AI1ZjATRVXm2hv3lGmne4,1 Question (Shorto),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2022-12-19,day,0,2023-12-19
0.756,0.722,0,-4.561,0,0.0589,0.0415,4.13e-05,0.139,0.247,90.086,206733,4,5DQIzp7fwBMVX6MxMhlBoh,Dawgs Dem,"4pP4fxW65oev1NdRd2Fbn7,73UvMKMCMeorzSkeBi7PIM","Jahshii,Eclipse","72541,191","39,30",2023-01-25,day,17,2023-12-19
0.565,0.693,1,-6.008,1,0.165,0.435,0.0,0.104,0.713,126.217,179394,5,7cD1LZvnD9Ap53VYBTgvFM,Paper Magnet,3gwIlS9NOwBgwV3RfQIYiR,Intence,131215,39,2023-01-20,day,12,2023-12-19
0.55,0.481,6,-12.211,1,0.109,0.56,0.0,0.136,0.47,94.823,146573,4,0X0fOZMiDO5tWTsEZH7iwh,DEEDS,3gwIlS9NOwBgwV3RfQIYiR,Intence,131215,39,2023-01-07,day,16,2023-12-19
0.622,0.389,11,-14.067,0,0.511,0.0453,0.0,0.229,0.388,88.561,181224,4,69RAtI2QZXZAeVoYunmZd6,Try,5n8bQpfGmSb1HcU2DSfefT,Skem,79,0,2022-07-26,day,0,2023-12-19
0.839,0.657,1,-4.956,1,0.455,0.446,0.0,0.08,0.737,100.023,220636,4,1B05LgUvhnViplWdrY4oDL,Talk Tough,4iyXzcON9DnIUozjxm0ET2,Zoom Boss,321,2,2022-08-27,day,4,2023-12-19
0.607,0.788,8,-3.833,1,0.0682,0.474,0.0,0.119,0.568,92.579,171265,4,6KRYXZx4FPqC2gXPxmg3wk,Elevate Mi Circle,"4pP4fxW65oev1NdRd2Fbn7,34etB7ZzDYtqfyzBHWTnNB","Jahshii,Don Pree","72541,261","39,5",2023-01-27,day,17,2023-12-19
0.736,0.79,2,-6.997,1,0.151,0.193,0.0,0.322,0.25,96.002,189904,4,54esSvmaSBgijeZ8nNLdZ4,Elevate,4pP4fxW65oev1NdRd2Fbn7,Jahshii,72541,39,2023-01-24,day,16,2023-12-19
0.802,0.687,2,-3.476,1,0.227,0.249,0.0,0.3,0.153,100.059,160421,4,3wnH4RqyoYjJWHJafFyfI0,Quick Speed,"4pP4fxW65oev1NdRd2Fbn7,4fkMy4Xa2LN6JRC9XfTe65","Jahshii,Steel Chest","72541,259","39,33",2022-12-08,day,5,2023-12-19
0.797,0.81,2,-5.528,0,0.0706,0.522,0.000191,0.109,0.444,133.335,139200,5,4CsjgLa8XxuhMEp24uhmee,Personality,7pRxYXACpWZf1i7Chd8Sk2,Bayka,75077,48,2023-02-03,day,41,2023-12-19
0.679,0.769,8,-8.784,0,0.596,0.192,0.0,0.248,0.464,129.926,178876,4,74NMaz9KzNogiZf52qRAkY,MURDERATION,6UuT0BJZ9vF8Y1sxXnJl2s,Bounty Killer,244395,49,2023-02-15,day,7,2023-12-19
0.598,0.76,7,-7.075,1,0.461,0.0766,0.0,0.0783,0.808,106.142,172713,4,7GW1ObEMhFzGIlEmNPjt74,Dem Fear WE,"6UuT0BJZ9vF8Y1sxXnJl2s,4YUUAPnIuLhAFMuOvt7XfL","Bounty Killer,Twinkle Brain","244395,54","49,4",2023-01-06,day,11,2023-12-19
0.864,0.864,7,-5.023,1,0.29,0.225,0.0,0.265,0.947,115.096,154646,4,7ACQaDPL1hekHIqwzgLgG7,General,"4cb3HigJCNGP3rcRhVbYwS,5ZJvCyMFWQMdEBlUtkIdMt,6UuT0BJZ9vF8Y1sxXnJl2s","Laa Lee,Qraig Voicemail,Bounty Killer","15706,286,244395","35,21,49",2022-12-02,day,17,2023-12-19
0.742,0.909,0,-4.795,1,0.372,0.335,0.0,0.479,0.931,105.012,166212,4,7Io7J9N6TGt8Uj0Kdz12zT,Watch Yuh Mouth,6UuT0BJZ9vF8Y1sxXnJl2s,Bounty Killer,244395,49,2023-01-27,day,6,2023-12-19
0.822,0.861,9,-5.963,1,0.229,0.0494,0.0,0.0651,0.905,110.018,148976,4,0tE6rjKOG5YfpJtaFq7RW8,Listen Mi Nuh Gyal,"6UuT0BJZ9vF8Y1sxXnJl2s,6c8x2kM7RTcfABIk6nRXRA","Bounty Killer,Koncept Da Professor","244395,8","49,0",2023-01-27,day,6,2023-12-19
0.604,0.766,11,-2.739,0,0.259,0.535,0.0,0.311,0.329,99.622,185861,4,1IzLVAtCjbr2gStKKsFlTu,Own Boss,0eAqhr1BfTzJEfOEn0Ad19,Quada,57598,33,2022-10-29,day,10,2023-12-19
0.519,0.609,8,-5.979,0,0.215,0.709,8.75e-05,0.161,0.492,96.009,180193,4,4mqNGS4hxyU7NoBiYd4vsQ,Death Or Fame,61MZKoPjsJdgbBuu9dkv5r,YK Kastro,12851,26,2022-10-20,day,24,2023-12-19
0.617,0.663,1,-9.2,0,0.461,0.403,0.0,0.14,0.514,94.028,176248,4,6e7kb4H13oAefmQyxWaFc5,Unfold Dream,61MZKoPjsJdgbBuu9dkv5r,YK Kastro,12851,26,2022-07-20,day,34,2023-12-19
0.55,0.489,1,-8.932,1,0.507,0.413,0.0,0.106,0.306,67.651,187046,3,0y8M1Esbrx8bJIR8FCPmh0,Gunman City,61MZKoPjsJdgbBuu9dkv5r,YK Kastro,12851,26,2022-04-13,day,22,2023-12-19
0.532,0.556,7,-11.444,0,0.422,0.544,0.0,0.132,0.306,62.937,192052,5,2F34ADzzs8XgtR97l3UDA9,Changes Inna Life,"2VpYQkkjCohjSPskaQGyp0,4v5svwH75xhxdyaegqliH8,52hLbiHfJsarTXovhOd3qC","West Bank Records,Reiga,Wacko Dan","3672,110,16452","30,6,32",2023-02-03,day,5,2023-12-19
0.833,0.37,4,-10.994,0,0.047,0.365,0.00132,0.115,0.11,105.013,248424,4,1jQHTdAnZYyo0RptfTt5fb,Dont Know,"2VpYQkkjCohjSPskaQGyp0,4v5svwH75xhxdyaegqliH8","West Bank Records,Reiga","3672,110","30,6",2023-02-03,day,4,2023-12-19
0.702,0.45,2,-14.287,1,0.0776,0.109,0.0,0.149,0.0383,100.017,202475,4,2pnwFTGWTkzokDUQJrwoTo,Get Money,"2VpYQkkjCohjSPskaQGyp0,4v5svwH75xhxdyaegqliH8","West Bank Records,Reiga","3672,110","30,6",2023-02-03,day,3,2023-12-19
0.675,0.676,2,-9.453,1,0.119,0.678,0.0,0.225,0.553,92.027,167001,4,6rJtQeN6w8rN5tbCAFuPyc,We want Cash,"2VpYQkkjCohjSPskaQGyp0,4v5svwH75xhxdyaegqliH8","West Bank Records,Reiga","3672,110","30,6",2023-02-03,day,4,2023-12-19
0.553,0.58,9,-6.267,0,0.321,0.475,0.0,0.111,0.352,70.806,145659,3,7nTxEdsw3ZCRojnokmMrBV,Caught Up,"2VpYQkkjCohjSPskaQGyp0,4v5svwH75xhxdyaegqliH8","West Bank Records,Reiga","3672,110","30,6",2023-02-03,day,10,2023-12-19
0.778,0.302,11,-14.023,0,0.0738,0.547,0.000215,0.0996,0.193,120.082,178730,5,2eEpEja11mhmuRJoIYwfBp,Walk With Meh Gun,"2VpYQkkjCohjSPskaQGyp0,4v5svwH75xhxdyaegqliH8","West Bank Records,Reiga","3672,110","30,6",2023-02-03,day,3,2023-12-19
0.782,0.473,5,-10.052,0,0.338,0.391,0.0,0.11,0.288,102.051,218279,4,0PiD7t9p1nqHqtbJlhSoaR,Cold Heart,"2VpYQkkjCohjSPskaQGyp0,4v5svwH75xhxdyaegqliH8","West Bank Records,Reiga","3672,110","30,6",2023-02-03,day,3,2023-12-19
0.695,0.51,11,-9.468,1,0.532,0.627,0.0,0.132,0.639,89.396,170243,4,7INizT7eWHrlO2mPRDoHdn,Darkest Days,644ZSphe112u43CPuk91OS,SamDan,13,0,2023-01-21,day,1,2023-12-19
0.944,0.57,1,-10.186,1,0.49,0.562,0.0,0.278,0.65,120.89,160705,4,6SVkd2PTAPoyB8gQUZB1SF,Shoot It,644ZSphe112u43CPuk91OS,SamDan,13,0,2022-10-01,day,1,2023-12-19
0.902,0.351,5,-10.155,0,0.226,0.485,1.01e-06,0.122,0.162,110.085,185455,4,4HOlciZDy1ytrajMcLOnal,Southeastmafia,5SEuEzdbd35siWURYOyQht,monsta,1,0,2021-05-25,day,0,2023-12-19
0.822,0.448,1,-13.224,0,0.328,0.762,0.000148,0.163,0.557,129.282,190485,5,74nEdW7LbTgPWR2F6pHKOH,Talk & Talk,644ZSphe112u43CPuk91OS,SamDan,13,0,2022-06-04,day,1,2023-12-19
0.828,0.459,0,-10.164,1,0.133,0.0062,0.000104,0.205,0.0556,99.992,127242,4,2HAEFBNAqreelGWPTQR7iA,South,"39Ma6ww9NpuBWWnU55bp1w,1aldcpOkau1RU5MjaHG0yQ","Christo Taliban,OG SMURF","17,15","0,0",2022-07-12,day,0,2023-12-19
0.522,0.628,1,-8.663,0,0.467,0.0952,0.0,0.134,0.457,154.848,142864,5,5m2enfWVgTaAduqVXgsNJn,Muslim General,"39Ma6ww9NpuBWWnU55bp1w,33TKtfdNqLoGRYgBASgYEy","Christo Taliban,Chapo Dan","17,0","0,0",2022-02-25,day,4,2023-12-19
0.723,0.711,6,-4.44,0,0.23,0.767,0.0,0.101,0.565,89.852,152059,4,0fjzbTYlkpLnWOqxWfUP5G,See No Change,"2B9n4Y7o4pRVUYcW1cJolj,277jOUSGN5AKoZoDxvfmUP","La6Music,Young Star 6ixx","21,14925","0,27",2022-11-28,day,0,2023-12-19
0.786,0.44,1,-8.863,0,0.357,0.591,3.6e-05,0.276,0.492,100.067,175256,4,3H1dH1uP1Puqy0Wvbq4YiL,On Them Endz,143zEtgaWVbLJusw8KDse8,Playboi Jayyyy,8,0,2023-01-04,day,1,2023-12-19
0.824,0.449,4,-9.82,0,0.352,0.402,0.0,0.102,0.553,109.981,157127,4,1zLu1Wmb3PNKE8KX4RERXp,"On Them Endz, Pt. 2",143zEtgaWVbLJusw8KDse8,Playboi Jayyyy,8,0,2023-02-10,day,1,2023-12-19
0.657,0.372,7,-11.42,0,0.487,0.213,0.0,0.0697,0.158,127.857,252121,5,1m6v8UrY5PL50r63PjIwud,Immortal,4ULg9wVZKb01ORw7AIZBDR,Kraff Gad,64051,45,2023-02-07,day,31,2023-12-19
0.801,0.565,6,-7.14,0,0.0414,0.364,1.38e-05,0.136,0.454,98.021,137221,4,3RQH07Xb6EUAaeI1ETyfYV,Racks,"4ULg9wVZKb01ORw7AIZBDR,3EC3CDEkhHY70vYFBVasZc","Kraff Gad,DJ MAC","64051,2170","45,41",2023-02-17,day,30,2023-12-19
0.506,0.542,1,-7.624,1,0.345,0.199,0.0,0.0846,0.465,63.831,198366,5,0O04F8n0oq5zqdqZ25sbBQ,Rage,"4ULg9wVZKb01ORw7AIZBDR,02e5lJkZ0ZcAY3AexUXA8J","Kraff Gad,Sulfa Ge","64051,405","45,30",2022-10-21,day,27,2023-12-19
0.888,0.658,6,-6.384,0,0.337,0.21,0.0,0.0968,0.918,99.051,164885,4,6AlmySt7z1jpSsAH8gUBNS,Progress,3diKKNt9VMqfRniKtaSkGU,Ajay Dan,6,0,2023-02-12,day,0,2023-12-19
0.522,0.587,7,-8.559,0,0.402,0.36,0.0,0.245,0.6,85.825,124846,5,4aM8SJgvkUAKlJm7LE2mE1,No Evidence,"6UInAzGUHxSBmdb2FPwEdk,759E7U6P85XVm4qn8IPogD","G Rass,D3bo","20,0","0,0",2022-10-25,day,0,2023-12-19
0.758,0.516,8,-6.599,0,0.466,0.447,0.0,0.34,0.848,95.039,152893,4,4GSk7D5r0pZmuayn5Vm2rt,War Ready,6UInAzGUHxSBmdb2FPwEdk,G Rass,20,0,2023-02-20,day,0,2023-12-19
0.801,0.646,1,-8.953,1,0.154,0.321,0.0,0.269,0.72,95.083,176850,4,1aKluxdBI2XGTEnB4CeRUC,Haunted,6UInAzGUHxSBmdb2FPwEdk,G Rass,20,0,2022-03-22,day,0,2023-12-19
0.879,0.769,1,-5.227,1,0.0682,0.47,0.0,0.0822,0.899,120.05,142054,4,2fdIKU011nlzX4ZTVEXIIX,No Violation,6UInAzGUHxSBmdb2FPwEdk,G Rass,20,0,2022-02-24,day,0,2023-12-19
0.747,0.569,4,-9.477,1,0.84,0.429,0.0,0.195,0.472,80.48,159172,5,7GMJsoP23l1Bqb9dkqgFO3,Now Gunman,6LkrorylJMM2dNX9LkrXft,MadRas,26,0,2022-07-25,day,2,2023-12-19
0.72,0.538,8,-10.045,0,0.517,0.448,0.0,0.0765,0.735,102.559,138317,4,06yjjNQzTXctotHHQKOXWF,Stress Free,6LkrorylJMM2dNX9LkrXft,MadRas,26,0,2022-09-24,day,0,2023-12-19
0.779,0.554,5,-7.233,0,0.717,0.698,0.0,0.215,0.455,58.168,158834,4,7grDTAzMU9f4lH80wwp3E6,Stand Firm,6LkrorylJMM2dNX9LkrXft,MadRas,26,0,2022-07-01,day,0,2023-12-19
0.602,0.39,9,-7.815,0,0.258,0.34,5.22e-06,0.164,0.416,121.235,203265,5,5omLQJya4umViap9GwViw8,21 Psalm,0eezS9KmhdjGN436RdTIXu,Mavado,574015,53,2023-01-20,day,44,2023-12-19
0.627,0.667,0,-3.767,0,0.29,0.206,0.0,0.15,0.479,92.481,157500,4,1mw2OboEQDyVF7cvN2UamW,Top Shotta Is Back,0eezS9KmhdjGN436RdTIXu,Mavado,574015,53,2019-12-10,day,38,2023-12-19
0.59,0.493,5,-11.233,0,0.328,0.683,8.81e-06,0.18,0.721,96.154,120346,4,5WnWXcQsQn4I0RKsWyMfOK,Levitate,"39Ma6ww9NpuBWWnU55bp1w,644ZSphe112u43CPuk91OS","Christo Taliban,SamDan","17,13","0,0",2022-09-29,day,0,2023-12-19
0.792,0.418,11,-12.829,0,0.443,0.162,0.0,0.0626,0.483,133.193,175360,5,2A3KIeEdS6oIT2r3m9dRr8,East,7tnzhcb2y0dtPFIFVTp0A4,Tafari,25770,22,2020-10-24,day,14,2023-12-19
0.782,0.594,3,-7.807,0,0.375,0.554,0.0,0.124,0.638,90.492,99056,4,3bbCWHrFdVdV9QoNXeQC8z,ARIMA MAN,144Zov1xqPMqpeCpTxrWWP,Trinidad Mad Man,1153,14,2021-08-09,day,16,2023-12-19
0.905,0.648,10,-4.71,0,0.325,0.594,0.0,0.096,0.508,100.014,184800,4,62m2JK7awhuZeZi35p2oKe,Brawling Murder,"3GO7uRLHKxHnCOFT8zhGld,1mQBzXJm0nBVdhFwPKsNu0","Castella,JAH JAH","990,643","20,17",2022-06-15,day,18,2023-12-19
0.706,0.65,11,-5.49,0,0.199,0.439,0.0,0.151,0.138,192.163,131250,4,6Hds6EGHkGlobhZ1d7Li5h,Fully R,"3GO7uRLHKxHnCOFT8zhGld,1mQBzXJm0nBVdhFwPKsNu0","Castella,JAH JAH","990,643","20,17",2022-11-11,day,23,2023-12-19
0.723,0.625,0,-4.818,1,0.118,0.45,0.0,0.149,0.542,161.985,167584,4,7JNWdKOPRMmNVH4MeTG6od,Sun Rise,"3GO7uRLHKxHnCOFT8zhGld,1mQBzXJm0nBVdhFwPKsNu0","Castella,JAH JAH","990,643","20,17",2021-08-27,day,4,2023-12-19
0.722,0.925,7,-1.363,1,0.128,0.512,0.0,0.0885,0.886,199.846,148800,4,2OLUnnDzT79oZE36VuylUv,Ya Ba Da Ba Do,"3GO7uRLHKxHnCOFT8zhGld,1mQBzXJm0nBVdhFwPKsNu0","Castella,JAH JAH","990,643","20,17",2022-05-13,day,0,2023-12-19
0.958,0.713,7,-6.586,1,0.324,0.191,0.0,0.311,0.596,112.078,154331,4,3T4HAZukOvIW7tuHjYhHWh,Warn Dem,3ced62Xg7juPKVlgekw19S,Pumpy,1,0,2023-02-10,day,0,2023-12-19
0.571,0.709,4,-6.191,1,0.26,0.446,0.0,0.247,0.653,149.978,195200,4,5TNmQch4QztAM1H503ngPk,Salute,"6CxUKwVnCBKKP60XMvnMOL,46WOjzWNH7CX49Geoe8ly0,1fvFPEXKwHYKtAp3kwQlc1","Jahllano,Jah Z Blaze,Isasha","19787,26,2342","24,0,16",2021-04-16,day,5,2023-12-19
0.682,0.803,1,-5.101,1,0.338,0.46,0.0,0.133,0.271,132.108,179394,5,0hX4A5OukTT2gfnUy3TyUB,Pack a Matches,"2Gzy8TYJ5xrEMDyUjZuDsK,0GXid8LlvA2twALSqLKYQ0","Masicka,Dunw3ll","330955,2077","56,43",2022-07-29,day,31,2023-12-19
0.873,0.638,1,-5.091,0,0.163,0.105,3.61e-05,0.28,0.372,106.038,149160,4,22hFjD0W6IHzWybdZ7Yijv,Play Time Done,1HXkVBU6RwIxxN6xuI6b00,Squash,161928,42,2023-03-29,day,30,2023-12-19
0.63,0.405,2,-10.575,1,0.449,0.106,0.0,0.277,0.35,126.252,117864,5,0nZsWyLQCUh9dLuzO0ULv2,How We Chop,"1HXkVBU6RwIxxN6xuI6b00,6S0dmVVn4udvppDhZIWxCr","Squash,Sean Kingston","161928,3217063","42,67",2023-03-10,day,30,2023-12-19
0.727,0.491,9,-8.376,1,0.615,0.0469,0.0308,0.325,0.355,136.2,135000,5,1BXuekBuG8sIz1OwL8XhD0,Rasta,"7dvG18F378r7HRxmiHn3ti,4trjztkEHNUqYhnW3XTG8C","Valiant,Countree Hype","142240,1889","52,41",2023-03-10,day,49,2023-12-19
0.607,0.552,6,-7.595,1,0.103,0.413,0.0,0.115,0.394,120.188,181333,5,6Eyjug9m0CLKlFuMC7gmzY,A Whole Mood,"0n2GVhODT8CJldQoVdsMw4,1e2IViEWclFirkU6YbG7cE","Kash Promise Move,Troublemekka","24237,625","27,33",2020-09-11,day,22,2023-12-19
